sampletype;samplename;compiler;function;LOC;ABC;A;B;C;Cyclomatic_Complexity;Halstead_Volume;Halstead_Level;Halstead_Difficulty;Halstead_Effort;Halstead_Time;MIwoc;Single_MI;Myers_Interval;Information_Flow
compiled;dgaramdo_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;121;33.436506994600975;25;18;13;55;17562.963261027893;0.040837568;94;430068.78490528837;23892.710272516022;29.835745622715038;-4.717004398;13;0
compiled;djbhash-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;155;50.78385570237849;23;39;23;50;44565.20482692112;0.027118084576808827;186;1643375.8328577874;91298.65738098818;22.13202800790485;-18.12263119;23;0
compiled;djbhash_file-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;219;68.64400920692205;26;56;30;80;77529.89844;0.021309923128057094;248.99999999999997;3638206.3874230264;202122.57707905702;6.753259555181728;-26.07001367;30;0
compiled;djbhash_file_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;djbhash_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;elfhash-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;148;51.980765673468106;27;38;23;49;41690.72346913903;0.029057951474033474;170.5;1434744.066745185;79708.00370806584;23.457384758840092;-16.76497041;23;0
compiled;elfhash_file-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;225;70.68238818828917;36;54;28;79;78719.33900183186;0.02084145;251.5;3777056.6741650575;209836.48189805876;6.466223982992702;-26.44455607;28;0
compiled;elfhash_file_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;elfhash_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;emi-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;177;52.05766033928148;30;39;17;54;56635.669829192004;0.023687229;221;2390979.079348503;132832.17107491684;17.8155241;-21.87213497;17;0
compiled;emi_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;fahrenheit2celcius-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;133;41.641325627314025;17;34;17;44;39303.52457929058;0.031074853524723913;164;1264801.6039084378;70266.75577269099;26.64518283831309;-15.50425833;17;0
compiled;fahrenheit2celcius_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;fahrenheit2kelvin-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;130;40.03748244;17;33;15;44;37454.90105;0.029548603;172;1267569.2686363661;70420.51492424257;27.26529908517844;-15.52611663;15;0
compiled;fahrenheit2kelvin_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;fastmoduloexponentiation-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;179;60.091596750294464;31;45;25;57;48693.58943433615;0.025539461;191.49999999999997;1906602.0714482383;105922.33730267991;17.729176078985276;-19.60833196;25;0
compiled;fastmoduloexponentiation_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;83;26.795522013948524;15;18;13;35;11746.072121768833;0.053236164;73;220640.8413486682;12257.824519370457;42.63415643757604;1.9570849376101478;13;0
compiled;fnvhash-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;152;54.35071296680477;27;40;25;50;45144.675869869236;0.028901282257583132;174.5;1562030.2057021763;86779.45587234313;22.381471881304662;-17.61496947;25;0
compiled;fnvhash_file-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;225;71.76350047203663;35;55;30;79;80563.80364930189;0.020960202502108803;253;3843655.7872566534;213536.43262536963;6.345788829068994;-26.619345;30;0
compiled;fnvhash_file_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;fnvhash_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;gcd-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;152;50.724747411889595;20;38;27;48;41605.46636593016;0.028886743104024563;170;1440296.201482596;80016.45564;23.266003990942025;-16.80359346;27;0
compiled;gcd_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;grosssalary-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;162;50.37856687;32;35;17;47;48733.79197080863;0.025854156;198;1884950.0337666308;104719.44632036838;21.64147403572953;-19.49411871;17;0
compiled;grosssalary_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;heapsort-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;264;83.49251463454674;35;61;45;78;103639.36643732301;0.018838614981283308;288;5501432.379200468;305635.1321778038;2.676527417;-30.20519049;45;0
compiled;heapsort_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;85;26.795522013948524;15;18;13;35;12590.325387690846;0.051471733216856344;77;244606.5947429117;13589.255263495093;41.88749299234874;0.9259353679172619;13;0
compiled;hex2decimal-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;201;67.66830868286867;33;49;33;63;65172.470504968296;0.023297389703083687;221.5;2797415.1325777904;155411.95180987724;12.955539867841637;-23.44206382;33;0
compiled;hex2decimal_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;insertionsort-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;205;66.21933252457322;27;50;34;65;71606.26263;0.023376896232702362;226.50000000000003;3063121.037204007;170173.3909557782;11.686761694279582;-24.34944901;34;0
compiled;insertionsort_file-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;281;90.95603333479313;36;71;44;101;118559.35949887583;0.017647162491740687;312;6718324.237925761;373240.2354403201;-4.323824642;-32.20349312;44;0
compiled;insertionsort_file_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;insertionsort_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;79;25.729360660537214;13;18;13;31;12168.8919;0.053254304064193354;76;228505.32207203153;12694.740115112863;44.170426512856665;1.6068521961116033;13;0
compiled;interestrate-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;155;51.07837115648854;32;36;17;48;45574.42712181641;0.027442345575004648;185.5;1660733.6642290165;92262.98134605648;22.475582552724788;-18.22770029;17;0
compiled;interestrate_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;jshash-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;165;56.444663166680336;31;40;25;50;48105.80062522132;0.026924689026659312;186.49999999999997;1786679.8973087366;99259.99429492981;20.72166149431328;-18.9586965;25;0
compiled;jshash_file-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;240;73.93240155709809;37;56;31;79;86912.33867605042;0.019990799942705417;267;4347616.85;241534.26944490388;4.9058419430094204;-27.85138402;31;0
compiled;jshash_file_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;jshash_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;kelvin2celcius-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;127;41.24318125460256;16;34;17;44;34953.33287409636;0.032847769320596826;152;1064100.6557537916;59116.703097432866;28.002969856907654;-13.77640546;17;0
compiled;kelvin2celcius_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;kelvin2fahrenheit-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;131;39.62322551;16;33;15;44;38261.72436690898;0.029343683;174.5;1303916.901757347;72439.82787540817;27.030335743387027;-15.80883294;15;0
compiled;kelvin2fahrenheit_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;lastdigitfibonacci-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;175;60.01666435249463;36;41;25;51;52495.501719707456;0.026230741865172165;193;2001296.8748477637;111183.15971376465;19.084356852865866;-20.09305966;25;0
compiled;lastdigitfibonacci_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;lcm-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;165;56.302753041036986;27;40;29;50;43780.562218527266;0.027160168350650105;178.5;1611940.016471928;89552.22313732933;21.211568215742474;-17.92948991;29;0
compiled;lcm_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;linearsearch-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;204;64.73020933072904;27;50;31;67;64160.47562135078;0.023725542762769825;215;2704278.5180042977;150237.6954446832;11.876914290791447;-23.10345713;31;0
compiled;linearsearch_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;magicnumber-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;239;82.43178998420451;49;55;37;70;76810.41166656978;0.019767482;260;3885695.2543076705;215871.95857264835;7.685993970393554;-26.72812484;37;0
compiled;magicnumber_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;83;26.795522013948524;15;18;13;35;11746.072121768833;0.053236164;73;220640.8413486682;12257.824519370457;42.63415643757604;1.9570849376101478;13;0
compiled;md5hash-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;626;144.40914098491135;98;93;51;125;468959.81536271994;0.008106006;792.5;57853377.695393674;3214076.538632982;-29.9704923;-53.73422397;51;0
compiled;md5hash_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;114;32.69556544854363;24;18;13;53;15408.661823847584;0.043543387;85.5;353869.15870804153;19659.397706002306;31.941622686850977;-2.766825156;13;0
compiled;mergesort-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;367;108.21275340735028;51;78;55;104;168696.0813631378;0.013312320858300492;428;12672176.636874892;704009.8131597162;-11.17330295;-38.54919332;55;0
compiled;mergesort_file-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;459;138.7371616;68;100;68;139;250198.40629491786;0.011268923102812078;522.5;22202512.521580935;1233472.9178656074;-24.89666284;-44.15716017;68;0
compiled;mergesort_file_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;93;26.795522013948524;15;18;13;35;16244.597323602877;0.045590649;93;356314.2396257007;19795.23553476115;39.10520677848558;-2.835683161;13;0
compiled;mergesort_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;87;26.795522013948524;15;18;13;35;13462.304540835255;0.049838816765539085;81;270116.8569905482;15006.492055030456;41.162514704418044;-0.06609948;13;0
compiled;mirror-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;220;76.38062581571324;47;51;32;66;73893.64833077353;0.021397804600413878;243;3453328.4937719395;191851.58298732998;10.149246549713908;-25.54849105;32;0
compiled;mirror_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;naivemodularinverse-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;174;60.83584469702052;26;44;33;54;48416.33056211218;0.026217949;188.00000000000003;1846686.4035902356;102593.68908834642;18.907823443386704;-19.28903458;33;0
compiled;naivemodularinverse_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;octal2decimal-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;178;57.253820833198546;34;41;21;54;50483.295454541934;0.025400370786210345;195.5;1987502.3037832545;110416.79465462525;18.322238042453947;-20.02389285;21;0
compiled;octal2decimal_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;81;26.248809496813376;14;18;13;33;11956.788864659056;0.053246677;74.5;224554.64875895088;12475.25826438616;43.396840284541696;1.7812561914240632;13;0
compiled;octal2hex-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;306;88.19297024139736;63;55;28;78;98280.64558441409;0.016168120963727765;316.5;6078668.374939857;337703.79860776983;0.5608928920755147;-31.20296213;28;0
compiled;octal2hex_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;88;26.795522013948524;15;18;13;35;13908.691325115862;0.049066922717327426;83;283463.6972292572;15747.983179403178;40.807743771152786;-0.548393418;13;0
compiled;palindromenumber-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;165;52.478567053607705;25;40;23;54;48173.729048916204;0.025887046;195.5;1860920.317218449;103384.46206769161;19.794323945760254;-19.36581718;23;0
compiled;palindromenumber_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;pjwhash-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;147;48.249352327259274;22;38;20;50;42889.17494432717;0.028696218;176;1494593.2885494153;83032.96047496752;23.189843442155052;-17.1736468;20;0
compiled;pjwhash_file-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;222;70.07139216541941;34;55;27;80;78742.90601;0.021224287482265652;248.5;3710037.6666008695;206113.2037000483;6.452120368804046;-26.26552587;27;0
compiled;pjwhash_file_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;pjwhash_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;quicksort-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;395;109.23827168167757;35;78;68;103;198354.46292493673;0.012492848840783225;468;15877440.402336696;882080.0223520386;-12.97656621;-40.80409817;68;0
compiled;quicksort_file-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;470;133.57020625873122;40;100;79;139;274760.76978524006;0.010955682781943083;551.5;25079292.204233475;1393294.011346304;-25.76728122;-45.37553052;79;0
compiled;quicksort_file_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;92;26.795522013948524;15;18;13;35;15763.553180294277;0.046239351;91;340912.0739;18939.55966096589;39.43665492506993;-2.393798752;13;0
compiled;quicksort_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;85;26.795522013948524;15;18;13;35;12590.325387690846;0.051471733216856344;77;244606.5947429117;13589.255263495093;41.88749299234874;0.9259353679172619;13;0
compiled;radixsort-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;351;107.73114684249862;55;65;66;83;178389.74468326863;0.013919458672345078;417.5;12815853.610578267;711991.8672543481;-5.911712085;-38.66193526;66;0
compiled;radixsort_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;84;26.248809496813376;14;18;13;33;13246.042620500555;0.050652512;80.5;261508.1102056041;14528.228344755784;42.275206452144516;0.2577942382324494;13;0
compiled;reversenumber-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;167;58.008620049092706;36;38;25;48;51164.659133032364;0.026261985721345693;194;1948240.307336921;108235.57262982895;20.665917767638632;-19.82437117;25;0
compiled;reversenumber_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;reversestring-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;179;58.557663887829406;33;42;24;56;57926.30987939463;0.024097980747568477;215.5;2403782.7271166476;133543.48483981375;17.056329740827934;-21.92554191;24;0
compiled;reversestring_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;roots-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;179;58.146367040426526;31;44;22;58;55357.50642823947;0.024508147641754914;208.5;2258738.8993008193;125485.49440560107;16.83219870391987;-21.30317206;22;0
compiled;roots_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
compiled;rshash-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;158;55.74047003748713;31;39;25;49;46138.64893;0.028072640884385096;179;1643545.012982943;91308.05627683018;21.871047968802984;-18.1236606;25;0
compiled;rshash_file-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;229;73.17786551;37;55;31;78;84976.3786;0.020877073;257;4070320.512;226128.9173441261;6.013034832630595;-27.19232304;31;0
compiled;rshash_file_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;rshash_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;russianpeasantmultiplication-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;159;52.478567053607705;23;40;25;52;48749.04120878095;0.026908652045392983;191;1811649.321063901;100647.18450355006;20.792659718686167;-19.09748215;25;0
compiled;russianpeasantmultiplication_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;sdbmhash-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;156;54.35071296680477;27;40;25;50;46647.41896;0.028805142441396956;175;1619412.8896333606;89967.38275740892;21.79039372253422;-17.97574228;25;0
compiled;sdbmhash_file-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;231;74.20916385460761;39;55;31;78;87220.09602421903;0.020761647;259;4201020.159045098;233390.0088358388;5.736644869385117;-27.50837949;31;0
compiled;sdbmhash_file_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;86;25.729360660537214;13;18;13;31;15303.303452402472;0.047630009;90;321295.41665357025;17849.74536964279;41.603289021510705;-1.8011628;13;0
compiled;sdbmhash_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;selectionsort-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;233;71.56814934033156;24;55;39;71;78457.32936758021;0.020819578;251;3768440.026939351;209357.77927440839;7.757564111;-26.42171688;39;0
compiled;selectionsort_file-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;309;96.10931276416453;31;76;50;106;128777.73523469055;0.016348348;337;7877109.8504976975;437617.21391653875;-7.442513402;-33.79471624;50;0
compiled;selectionsort_file_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;89;26.248809496813376;14;18;13;33;15533.428316348374;0.046924379;90.5;331031.0909893899;18390.61616607722;40.51019265003012;-2.099675804;13;0
compiled;selectionsort_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;82;26.248809496813376;14;18;13;33;12379.608644800623;0.052347848;76.5;236487.44235355296;13138.191241864053;43.01735734;1.2634961236642823;13;0
compiled;squarearray-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;222;71.23903424387504;45;47;29;62;77209.66444;0.021645762694679434;241.5;3566964.3768916754;198164.6876050931;10.694370854329705;-25.87225477;29;0
compiled;squarearray_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;79;25.729360660537214;13;18;13;31;12168.8919;0.053254304064193354;76;228505.32207203153;12694.740115112863;44.170426512856665;1.6068521961116033;13;0
compiled;squareroot-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;152;47.05316142407437;22;37;19;48;49041.549318977246;0.027736681298498045;188.00000000000003;1768111.6493786469;98228.42496548039;22.410935114297672;-18.8542267;19;0
compiled;squareroot_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;80;26.248809496813376;14;18;13;33;11540.90055632309;0.054182585;72.5;213000.18293465662;11833.343496369813;43.78217513;2.309516965;13;0
compiled;volumecone-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;142;44.69899327725402;22;35;17;46;38932.69083769101;0.029729281;167;1309573.930374725;72754.10724304029;25.17373596;-15.85212398;17;0
compiled;volumecone_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;volumecylinder-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;138;44.429719783046124;23;34;17;45;37467.377697987286;0.030552693;162;1226319.9563893713;68128.88646607619;26.066115592904552;-15.19528337;17;0
compiled;volumecylinder_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;77;25.729360660537214;13;18;13;31;11335.728990877344;0.055163265460058994;72;205494.16167331478;11416.342315184154;44.95463482044099;2.6682709783398906;13;0
compiled;volumesphere-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;138;45.01110974;21;36;17;48;38511.257351910564;0.03071661;162.5;1253760.0125555093;69653.33403086163;25.233219743762874;-15.41657604;17;0
compiled;volumesphere_marked-softwaremetrics;prog_tigress-3_1-splitOpa_gcc_musl_oslatest_O2;all.csv;78;25.729360660537214;13;18;13;31;11748.844710491072;0.054189096;74;216811.9705106271;12045.109472812617;44.55946400804858;2.132142384442247;13;0
